,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,cond_all
356,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
357,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
362,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
363,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
365,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
366,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
367,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
414,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
415,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
417,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
418,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
419,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
420,514,Bull,1.34636,1.3454299,1.345945,544,Bear,1.3550351,1.3503201,1.35449,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
425,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
426,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
428,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
429,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
430,514,Bull,1.34636,1.3454299,1.345945,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
436,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
437,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
439,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
440,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
441,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
442,514,Bull,1.34636,1.3454299,1.345945,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
447,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
448,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
450,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
451,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
452,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
453,514,Bull,1.34636,1.3454299,1.345945,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
465,514,Bull,1.34636,1.3454299,1.345945,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
498,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
499,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
504,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
505,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
507,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
508,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
509,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,556,Bull,1.3506701,1.349535,1.3499501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
556,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
557,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
559,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
560,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
561,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
562,541,Bull,1.34906,1.34656,1.3482449,544,Bear,1.3550351,1.3503201,1.35449,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
567,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
568,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
570,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
571,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
572,541,Bull,1.34906,1.34656,1.3482449,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
578,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
579,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
581,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
582,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
583,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
584,541,Bull,1.34906,1.34656,1.3482449,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
589,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
590,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
592,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
593,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
594,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
595,541,Bull,1.34906,1.34656,1.3482449,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
607,541,Bull,1.34906,1.34656,1.3482449,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
626,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
628,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
629,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
630,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
631,556,Bull,1.3506701,1.349535,1.3499501,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
637,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
639,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
640,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
641,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
642,556,Bull,1.3506701,1.349535,1.3499501,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
654,556,Bull,1.3506701,1.349535,1.3499501,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
661,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
662,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
664,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
665,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
666,568,Bull,1.34652,1.3431001,1.344715,587,Bear,1.35148,1.35006,1.35006,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
672,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
673,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
675,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
676,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
677,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
678,568,Bull,1.34652,1.3431001,1.344715,592,Bear,1.3557451,1.35173,1.3552899,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
683,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
684,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
686,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,718,Bear,1.3636501,1.3628249,1.36353,True
687,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
688,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,633,Bull,1.35146,1.34904,1.3501,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
689,568,Bull,1.34652,1.3431001,1.344715,609,Bear,1.3554599,1.35358,1.35465,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
701,568,Bull,1.34652,1.3431001,1.344715,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
704,633,Bull,1.35146,1.34904,1.3501,659,Bear,1.3557551,1.354015,1.354435,688,Bull,1.35675,1.353215,1.356065,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,718,Bear,1.3636501,1.3628249,1.36353,True
72,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,724,Bear,1.3645899,1.3642099,1.36444,True
74,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,619,Bear,1.3598549,1.3584249,1.358585,711,Bull,1.3580649,1.3561549,1.35743,724,Bear,1.3645899,1.3642099,1.36444,True
82,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,688,Bull,1.35675,1.353215,1.356065,724,Bear,1.3645899,1.3642099,1.36444,True
84,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,673,Bear,1.359765,1.3589549,1.35946,711,Bull,1.3580649,1.3561549,1.35743,724,Bear,1.3645899,1.3642099,1.36444,True
87,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,688,Bull,1.35675,1.353215,1.356065,724,Bear,1.3645899,1.3642099,1.36444,True
89,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,682,Bear,1.3603699,1.35817,1.358235,711,Bull,1.3580649,1.3561549,1.35743,724,Bear,1.3645899,1.3642099,1.36444,True
91,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,541,Bull,1.34906,1.34656,1.3482449,705,Bear,1.36198,1.359535,1.3610749,711,Bull,1.3580649,1.3561549,1.35743,724,Bear,1.3645899,1.3642099,1.36444,True
133,514,Bull,1.34636,1.3454299,1.345945,520,Bear,1.35219,1.3492601,1.349885,556,Bull,1.3506701,1.349535,1.3499501,619,Bear,1.3598549,1.3584249,1.358585,688,Bull,1.35675,1.353215,1.356065,724,Bear,1.3645899,1.3642099,1.36444,True
